subject,trial,gender,subj_race,hispanic,tag,cresp,response,confid,prime,target,include,resp
11,99,Male,Black,No,2,p,p,3,Black,tool,1,0
11,100,Male,Black,No,1,q,q,3,Black,gun,1,1
11,101,Male,Black,No,1,q,q,3,Black,gun,1,1
11,102,Male,Black,No,1,q,q,3,Black,gun,1,1
11,103,Male,Black,No,1,q,q,3,Black,gun,1,1
11,104,Male,Black,No,4,p,p,3,White,tool,1,0
11,105,Male,Black,No,4,p,p,3,White,tool,1,0
11,106,Male,Black,No,4,p,p,3,White,tool,1,0
11,107,Male,Black,No,4,p,p,3,White,tool,1,0
11,108,Male,Black,No,1,q,q,3,Black,gun,1,1
11,109,Male,Black,No,1,q,q,3,Black,gun,1,1
11,110,Male,Black,No,4,p,p,3,White,tool,1,0
11,111,Male,Black,No,3,q,q,3,White,gun,1,1
11,112,Male,Black,No,3,q,q,3,White,gun,1,1
11,113,Male,Black,No,1,q,q,3,Black,gun,1,1
11,114,Male,Black,No,2,p,p,3,Black,tool,1,0
11,115,Male,Black,No,2,p,p,3,Black,tool,1,0
11,116,Male,Black,No,4,p,p,3,White,tool,1,0
11,117,Male,Black,No,1,q,q,3,Black,gun,1,1
11,118,Male,Black,No,3,q,q,3,White,gun,1,1
11,119,Male,Black,No,1,q,q,3,Black,gun,1,1
11,120,Male,Black,No,4,p,p,3,White,tool,1,0
11,121,Male,Black,No,3,q,q,3,White,gun,1,1
11,122,Male,Black,No,1,q,q,3,Black,gun,1,1
11,123,Male,Black,No,3,q,q,3,White,gun,1,1
11,124,Male,Black,No,4,p,p,3,White,tool,1,0
11,125,Male,Black,No,1,q,q,3,Black,gun,1,1
11,126,Male,Black,No,2,p,p,3,Black,tool,1,0
11,127,Male,Black,No,1,q,q,3,Black,gun,1,1
11,128,Male,Black,No,2,p,p,3,Black,tool,1,0
11,129,Male,Black,No,2,p,p,3,Black,tool,1,0
11,130,Male,Black,No,3,q,q,3,White,gun,1,1
11,131,Male,Black,No,2,p,p,3,Black,tool,1,0
11,132,Male,Black,No,4,p,p,3,White,tool,1,0
11,133,Male,Black,No,2,p,p,3,Black,tool,1,0
11,134,Male,Black,No,4,p,p,3,White,tool,1,0
11,135,Male,Black,No,3,q,q,3,White,gun,1,1
11,136,Male,Black,No,2,p,p,3,Black,tool,1,0
11,137,Male,Black,No,1,q,q,3,Black,gun,1,1
11,138,Male,Black,No,3,q,q,3,White,gun,1,1
11,139,Male,Black,No,3,q,q,3,White,gun,1,1
11,140,Male,Black,No,1,q,q,3,Black,gun,1,1
11,141,Male,Black,No,4,p,p,3,White,tool,1,0
11,142,Male,Black,No,3,q,q,3,White,gun,1,1
11,143,Male,Black,No,2,p,p,3,Black,tool,1,0
11,144,Male,Black,No,2,p,p,3,Black,tool,1,0
11,145,Male,Black,No,2,p,p,3,Black,tool,1,0
11,146,Male,Black,No,1,q,q,3,Black,gun,1,1
11,147,Male,Black,No,1,q,q,3,Black,gun,1,1
11,148,Male,Black,No,2,p,p,3,Black,tool,1,0
11,149,Male,Black,No,1,q,q,3,Black,gun,1,1
11,150,Male,Black,No,4,p,p,3,White,tool,1,0
11,151,Male,Black,No,2,p,p,3,Black,tool,1,0
11,152,Male,Black,No,3,q,q,3,White,gun,1,1
11,153,Male,Black,No,2,p,p,3,Black,tool,1,0
11,154,Male,Black,No,1,q,q,3,Black,gun,1,1
11,155,Male,Black,No,3,q,q,3,White,gun,1,1
11,156,Male,Black,No,2,p,p,3,Black,tool,1,0
11,157,Male,Black,No,1,q,q,3,Black,gun,1,1
11,158,Male,Black,No,4,p,p,3,White,tool,1,0
11,159,Male,Black,No,3,q,q,3,White,gun,1,1
11,160,Male,Black,No,2,p,p,3,Black,tool,1,0
11,161,Male,Black,No,1,q,q,3,Black,gun,1,1
11,162,Male,Black,No,4,p,p,3,White,tool,1,0
11,163,Male,Black,No,2,p,p,3,Black,tool,1,0
11,164,Male,Black,No,2,p,p,3,Black,tool,1,0
11,165,Male,Black,No,4,p,p,3,White,tool,1,0
11,166,Male,Black,No,2,p,p,3,Black,tool,1,0
11,167,Male,Black,No,3,q,q,3,White,gun,1,1
11,168,Male,Black,No,3,q,q,3,White,gun,1,1
11,169,Male,Black,No,2,p,p,3,Black,tool,1,0
11,170,Male,Black,No,3,q,q,3,White,gun,1,1
11,171,Male,Black,No,4,p,p,3,White,tool,1,0
11,172,Male,Black,No,2,p,p,3,Black,tool,1,0
11,173,Male,Black,No,3,q,q,3,White,gun,1,1
11,174,Male,Black,No,2,p,p,3,Black,tool,1,0
11,175,Male,Black,No,3,q,q,3,White,gun,1,1
11,176,Male,Black,No,2,p,p,3,Black,tool,1,0
11,177,Male,Black,No,4,p,p,3,White,tool,1,0
11,178,Male,Black,No,3,q,q,3,White,gun,1,1
11,179,Male,Black,No,4,p,p,3,White,tool,1,0
11,180,Male,Black,No,3,q,q,3,White,gun,1,1
11,181,Male,Black,No,4,p,p,3,White,tool,1,0
11,182,Male,Black,No,3,q,q,3,White,gun,1,1
11,183,Male,Black,No,4,p,p,3,White,tool,1,0
11,184,Male,Black,No,4,p,p,3,White,tool,1,0
11,185,Male,Black,No,4,p,p,3,White,tool,1,0
11,186,Male,Black,No,4,p,p,3,White,tool,1,0
11,187,Male,Black,No,4,p,p,3,White,tool,1,0
11,188,Male,Black,No,4,p,p,3,White,tool,1,0
11,189,Male,Black,No,4,p,p,3,White,tool,1,0
11,190,Male,Black,No,4,p,p,3,White,tool,1,0
11,191,Male,Black,No,4,p,p,3,White,tool,1,0
12,2,Female,Black,No,1,q,q,3,Black,gun,1,1
12,3,Female,Black,No,1,q,q,3,Black,gun,1,1
12,4,Female,Black,No,3,q,q,2,White,gun,1,1
12,5,Female,Black,No,4,p,p,3,White,tool,1,0
12,6,Female,Black,No,4,p,p,3,White,tool,1,0
12,7,Female,Black,No,2,p,p,3,Black,tool,1,0
12,8,Female,Black,No,2,p,p,3,Black,tool,1,0
12,9,Female,Black,No,1,q,q,3,Black,gun,1,1
12,10,Female,Black,No,4,p,p,3,White,tool,1,0
12,11,Female,Black,No,4,p,p,3,White,tool,1,0
12,12,Female,Black,No,2,p,q,2,Black,tool,1,1
12,13,Female,Black,No,2,p,p,2,Black,tool,1,0
12,14,Female,Black,No,4,p,p,3,White,tool,1,0
12,15,Female,Black,No,4,p,p,3,White,tool,1,0
12,16,Female,Black,No,4,p,p,3,White,tool,1,0
12,17,Female,Black,No,2,p,p,3,Black,tool,1,0
12,18,Female,Black,No,1,q,q,3,Black,gun,1,1
12,19,Female,Black,No,1,q,q,3,Black,gun,1,1
12,20,Female,Black,No,4,p,p,3,White,tool,1,0
12,21,Female,Black,No,2,p,q,3,Black,tool,1,1
12,22,Female,Black,No,4,p,p,3,White,tool,1,0
12,23,Female,Black,No,4,p,p,3,White,tool,1,0
12,24,Female,Black,No,1,q,q,3,Black,gun,1,1
12,25,Female,Black,No,4,p,p,3,White,tool,1,0
12,26,Female,Black,No,1,q,q,3,Black,gun,1,1
12,27,Female,Black,No,2,p,p,3,Black,tool,1,0
12,28,Female,Black,No,2,p,p,3,Black,tool,1,0
12,29,Female,Black,No,2,p,p,3,Black,tool,1,0
12,30,Female,Black,No,1,q,q,3,Black,gun,1,1
12,31,Female,Black,No,1,q,q,3,Black,gun,1,1
12,32,Female,Black,No,4,p,p,3,White,tool,1,0
12,33,Female,Black,No,3,q,q,3,White,gun,1,1
12,34,Female,Black,No,1,q,q,3,Black,gun,1,1
12,35,Female,Black,No,1,q,q,3,Black,gun,1,1
12,36,Female,Black,No,3,q,q,3,White,gun,1,1
12,37,Female,Black,No,4,p,p,3,White,tool,1,0
12,38,Female,Black,No,3,q,q,3,White,gun,1,1
12,39,Female,Black,No,1,q,q,3,Black,gun,1,1
12,40,Female,Black,No,2,p,p,3,Black,tool,1,0
12,41,Female,Black,No,4,p,p,3,White,tool,1,0
12,42,Female,Black,No,4,p,p,3,White,tool,1,0
12,43,Female,Black,No,4,p,p,3,White,tool,1,0
12,44,Female,Black,No,2,p,p,3,Black,tool,1,0
12,45,Female,Black,No,4,p,p,3,White,tool,1,0
12,46,Female,Black,No,2,p,p,3,Black,tool,1,0
12,47,Female,Black,No,4,p,p,3,White,tool,1,0
12,48,Female,Black,No,4,p,p,3,White,tool,1,0
12,49,Female,Black,No,3,q,q,3,White,gun,1,1
12,50,Female,Black,No,3,q,q,3,White,gun,1,1
12,51,Female,Black,No,4,p,p,3,White,tool,1,0
12,52,Female,Black,No,2,p,p,3,Black,tool,1,0
12,53,Female,Black,No,4,p,p,3,White,tool,1,0
12,54,Female,Black,No,4,p,p,3,White,tool,1,0
12,55,Female,Black,No,4,p,p,3,White,tool,1,0
12,56,Female,Black,No,3,q,q,3,White,gun,1,1
12,57,Female,Black,No,2,p,p,3,Black,tool,1,0
12,58,Female,Black,No,4,p,p,3,White,tool,1,0
12,59,Female,Black,No,4,p,p,3,White,tool,1,0
12,60,Female,Black,No,4,p,p,3,White,tool,1,0
12,61,Female,Black,No,4,p,p,3,White,tool,1,0
12,62,Female,Black,No,4,p,p,3,White,tool,1,0
12,63,Female,Black,No,3,q,q,3,White,gun,1,1
12,64,Female,Black,No,2,p,p,3,Black,tool,1,0
12,65,Female,Black,No,1,q,q,3,Black,gun,1,1
12,66,Female,Black,No,4,p,p,3,White,tool,1,0
12,67,Female,Black,No,3,q,q,3,White,gun,1,1
12,68,Female,Black,No,2,p,p,3,Black,tool,1,0
12,69,Female,Black,No,4,p,p,3,White,tool,1,0
12,70,Female,Black,No,1,q,q,3,Black,gun,1,1
12,71,Female,Black,No,2,p,p,3,Black,tool,1,0
12,72,Female,Black,No,1,q,q,3,Black,gun,1,1
12,73,Female,Black,No,1,q,q,3,Black,gun,1,1
12,74,Female,Black,No,2,p,p,3,Black,tool,1,0
12,75,Female,Black,No,2,p,p,3,Black,tool,1,0
12,76,Female,Black,No,1,q,q,3,Black,gun,1,1
12,77,Female,Black,No,3,q,q,3,White,gun,1,1
12,78,Female,Black,No,1,q,q,3,Black,gun,1,1
12,79,Female,Black,No,4,p,p,3,White,tool,1,0
12,80,Female,Black,No,1,q,q,3,Black,gun,1,1
12,81,Female,Black,No,2,p,p,3,Black,tool,1,0
12,82,Female,Black,No,3,q,q,3,White,gun,1,1
12,83,Female,Black,No,1,q,q,3,Black,gun,1,1
12,84,Female,Black,No,2,p,p,3,Black,tool,1,0
12,85,Female,Black,No,4,p,p,3,White,tool,1,0
12,86,Female,Black,No,4,p,p,3,White,tool,1,0
12,87,Female,Black,No,4,p,p,3,White,tool,1,0
12,88,Female,Black,No,3,q,q,3,White,gun,1,1
12,89,Female,Black,No,3,q,q,3,White,gun,1,1
12,90,Female,Black,No,1,q,p,2,Black,gun,1,0
12,91,Female,Black,No,3,q,q,3,White,gun,1,1
12,92,Female,Black,No,3,q,q,3,White,gun,1,1
12,93,Female,Black,No,4,p,p,3,White,tool,1,0
12,94,Female,Black,No,4,p,p,3,White,tool,1,0
12,95,Female,Black,No,4,p,p,3,White,tool,1,0
12,96,Female,Black,No,1,q,q,3,Black,gun,1,1
12,97,Female,Black,No,4,p,p,3,White,tool,1,0
12,98,Female,Black,No,4,p,p,3,White,tool,1,0
12,99,Female,Black,No,4,p,p,3,White,tool,1,0
12,100,Female,Black,No,1,q,q,3,Black,gun,1,1
12,101,Female,Black,No,4,p,p,3,White,tool,1,0
12,102,Female,Black,No,4,p,p,3,White,tool,1,0
12,103,Female,Black,No,4,p,p,3,White,tool,1,0
12,104,Female,Black,No,3,q,q,3,White,gun,1,1
12,105,Female,Black,No,4,p,p,3,White,tool,1,0
12,106,Female,Black,No,1,q,q,3,Black,gun,1,1
12,107,Female,Black,No,4,p,p,3,White,tool,1,0
12,108,Female,Black,No,3,q,q,3,White,gun,1,1
12,110,Female,Black,No,3,q,q,3,White,gun,1,1
12,111,Female,Black,No,4,p,p,3,White,tool,1,0
12,112,Female,Black,No,3,q,q,3,White,gun,1,1
12,113,Female,Black,No,1,q,q,3,Black,gun,1,1
12,114,Female,Black,No,4,p,p,3,White,tool,1,0
12,115,Female,Black,No,2,p,p,3,Black,tool,1,0
12,116,Female,Black,No,1,q,q,3,Black,gun,1,1
12,117,Female,Black,No,2,p,p,3,Black,tool,1,0
12,118,Female,Black,No,2,p,p,3,Black,tool,1,0
12,119,Female,Black,No,1,q,q,3,Black,gun,1,1
12,120,Female,Black,No,1,q,q,3,Black,gun,1,1
12,121,Female,Black,No,4,p,p,3,White,tool,1,0
12,122,Female,Black,No,1,q,q,3,Black,gun,1,1
12,123,Female,Black,No,1,q,q,3,Black,gun,1,1
12,124,Female,Black,No,1,q,q,3,Black,gun,1,1
12,125,Female,Black,No,2,p,p,3,Black,tool,1,0
12,126,Female,Black,No,1,q,q,3,Black,gun,1,1
12,127,Female,Black,No,1,q,q,3,Black,gun,1,1
12,128,Female,Black,No,3,q,q,3,White,gun,1,1
12,129,Female,Black,No,2,p,p,3,Black,tool,1,0
12,130,Female,Black,No,2,p,p,3,Black,tool,1,0
12,131,Female,Black,No,3,q,p,3,White,gun,1,0
12,132,Female,Black,No,2,p,p,3,Black,tool,1,0
12,133,Female,Black,No,3,q,q,3,White,gun,1,1
12,134,Female,Black,No,1,q,q,3,Black,gun,1,1
12,135,Female,Black,No,1,q,q,3,Black,gun,1,1
12,136,Female,Black,No,2,p,p,3,Black,tool,1,0
12,137,Female,Black,No,2,p,p,3,Black,tool,1,0
12,138,Female,Black,No,2,p,p,3,Black,tool,1,0
12,139,Female,Black,No,3,q,q,3,White,gun,1,1
12,140,Female,Black,No,1,q,q,3,Black,gun,1,1
12,141,Female,Black,No,3,q,q,3,White,gun,1,1
12,142,Female,Black,No,2,p,p,3,Black,tool,1,0
12,143,Female,Black,No,3,q,q,3,White,gun,1,1
12,144,Female,Black,No,3,q,q,3,White,gun,1,1
12,145,Female,Black,No,2,p,p,3,Black,tool,1,0
12,146,Female,Black,No,2,p,p,2,Black,tool,1,0
12,147,Female,Black,No,3,q,q,3,White,gun,1,1
12,148,Female,Black,No,3,q,q,3,White,gun,1,1
12,149,Female,Black,No,2,p,p,3,Black,tool,1,0
12,150,Female,Black,No,1,q,q,3,Black,gun,1,1
12,151,Female,Black,No,3,q,q,3,White,gun,1,1
12,152,Female,Black,No,3,q,q,3,White,gun,1,1
12,153,Female,Black,No,2,p,p,3,Black,tool,1,0
12,154,Female,Black,No,1,q,q,3,Black,gun,1,1
12,155,Female,Black,No,3,q,q,3,White,gun,1,1
12,156,Female,Black,No,1,q,q,3,Black,gun,1,1
12,157,Female,Black,No,3,q,q,3,White,gun,1,1
12,158,Female,Black,No,3,q,q,3,White,gun,1,1
12,159,Female,Black,No,1,q,q,3,Black,gun,1,1
12,160,Female,Black,No,2,p,p,3,Black,tool,1,0
12,161,Female,Black,No,3,q,q,3,White,gun,1,1
12,162,Female,Black,No,2,p,p,3,Black,tool,1,0
12,163,Female,Black,No,2,p,p,3,Black,tool,1,0
12,164,Female,Black,No,2,p,p,3,Black,tool,1,0
12,165,Female,Black,No,2,p,p,3,Black,tool,1,0
12,166,Female,Black,No,3,q,q,3,White,gun,1,1
12,167,Female,Black,No,3,q,q,3,White,gun,1,1
12,168,Female,Black,No,2,p,p,3,Black,tool,1,0
12,169,Female,Black,No,1,q,q,3,Black,gun,1,1
12,170,Female,Black,No,2,p,p,3,Black,tool,1,0
12,171,Female,Black,No,1,q,q,3,Black,gun,1,1
12,172,Female,Black,No,2,p,p,3,Black,tool,1,0
12,173,Female,Black,No,1,q,q,3,Black,gun,1,1
12,174,Female,Black,No,3,q,q,3,White,gun,1,1
12,175,Female,Black,No,1,q,q,3,Black,gun,1,1
12,176,Female,Black,No,2,p,p,3,Black,tool,1,0
12,177,Female,Black,No,3,q,q,3,White,gun,1,1
12,178,Female,Black,No,1,q,q,3,Black,gun,1,1
12,179,Female,Black,No,1,q,q,3,Black,gun,1,1
12,180,Female,Black,No,3,q,q,3,White,gun,1,1
12,181,Female,Black,No,1,q,q,3,Black,gun,1,1
12,182,Female,Black,No,2,p,p,3,Black,tool,1,0
12,183,Female,Black,No,3,q,q,3,White,gun,1,1
12,184,Female,Black,No,3,q,q,3,White,gun,1,1
12,185,Female,Black,No,3,q,q,3,White,gun,1,1
12,186,Female,Black,No,2,p,p,3,Black,tool,1,0
12,187,Female,Black,No,3,q,q,3,White,gun,1,1
12,188,Female,Black,No,2,p,p,3,Black,tool,1,0
12,189,Female,Black,No,3,q,q,3,White,gun,1,1
12,190,Female,Black,No,3,q,q,3,White,gun,1,1
12,191,Female,Black,No,3,q,q,3,White,gun,1,1
13,2,Female,White,No,3,q,q,3,White,gun,1,1
13,3,Female,White,No,3,q,q,3,White,gun,1,1
13,4,Female,White,No,1,q,q,3,Black,gun,1,1
13,5,Female,White,No,2,p,p,3,Black,tool,1,0
13,6,Female,White,No,3,q,q,3,White,gun,1,1
13,7,Female,White,No,3,q,q,3,White,gun,1,1
13,8,Female,White,No,2,p,p,3,Black,tool,1,0
13,9,Female,White,No,3,q,q,3,White,gun,1,1
13,10,Female,White,No,4,p,p,3,White,tool,1,0
13,11,Female,White,No,2,p,p,3,Black,tool,1,0
13,12,Female,White,No,3,q,q,3,White,gun,1,1
13,13,Female,White,No,3,q,q,3,White,gun,1,1
13,14,Female,White,No,4,p,p,3,White,tool,1,0
13,15,Female,White,No,1,q,q,3,Black,gun,1,1
13,16,Female,White,No,2,p,p,3,Black,tool,1,0
13,17,Female,White,No,3,q,q,3,White,gun,1,1
13,18,Female,White,No,4,p,p,3,White,tool,1,0
13,19,Female,White,No,3,q,q,3,White,gun,1,1
13,20,Female,White,No,1,q,q,3,Black,gun,1,1
13,21,Female,White,No,2,p,p,3,Black,tool,1,0
13,22,Female,White,No,2,p,p,3,Black,tool,1,0
13,23,Female,White,No,3,q,q,3,White,gun,1,1
13,24,Female,White,No,4,p,p,3,White,tool,1,0
13,25,Female,White,No,2,p,p,3,Black,tool,1,0
13,26,Female,White,No,4,p,p,3,White,tool,1,0
13,27,Female,White,No,4,p,p,3,White,tool,1,0
13,28,Female,White,No,1,q,q,3,Black,gun,1,1
13,29,Female,White,No,3,q,q,3,White,gun,1,1
13,30,Female,White,No,1,q,q,3,Black,gun,1,1
13,31,Female,White,No,4,p,p,3,White,tool,1,0
13,32,Female,White,No,1,q,q,3,Black,gun,1,1
13,33,Female,White,No,3,q,q,3,White,gun,1,1
13,34,Female,White,No,4,p,p,3,White,tool,1,0
13,35,Female,White,No,3,q,q,3,White,gun,1,1
13,36,Female,White,No,4,p,p,3,White,tool,1,0
13,37,Female,White,No,4,p,p,3,White,tool,1,0
13,38,Female,White,No,3,q,q,3,White,gun,1,1
13,39,Female,White,No,3,q,q,3,White,gun,1,1
13,40,Female,White,No,3,q,q,3,White,gun,1,1
13,41,Female,White,No,2,p,p,3,Black,tool,1,0
13,42,Female,White,No,4,p,p,3,White,tool,1,0
13,43,Female,White,No,4,p,p,3,White,tool,1,0
13,44,Female,White,No,3,q,q,3,White,gun,1,1
13,45,Female,White,No,3,q,q,3,White,gun,1,1
13,46,Female,White,No,1,q,q,3,Black,gun,1,1
13,47,Female,White,No,4,p,p,3,White,tool,1,0
13,48,Female,White,No,1,q,q,3,Black,gun,1,1
13,49,Female,White,No,2,p,p,3,Black,tool,1,0
13,50,Female,White,No,3,q,q,3,White,gun,1,1
13,51,Female,White,No,4,p,p,3,White,tool,1,0
13,52,Female,White,No,4,p,p,3,White,tool,1,0
13,53,Female,White,No,2,p,p,3,Black,tool,1,0
13,54,Female,White,No,3,q,q,3,White,gun,1,1
13,55,Female,White,No,1,q,q,3,Black,gun,1,1
13,56,Female,White,No,3,q,q,3,White,gun,1,1
13,57,Female,White,No,4,p,p,3,White,tool,1,0
13,58,Female,White,No,1,q,q,3,Black,gun,1,1
13,59,Female,White,No,4,p,p,3,White,tool,1,0
13,60,Female,White,No,4,p,p,3,White,tool,1,0
13,61,Female,White,No,4,p,p,3,White,tool,1,0
13,62,Female,White,No,4,p,p,3,White,tool,1,0
13,63,Female,White,No,1,q,q,3,Black,gun,1,1
13,64,Female,White,No,3,q,q,3,White,gun,1,1
13,65,Female,White,No,2,p,p,3,Black,tool,1,0
13,66,Female,White,No,4,p,p,3,White,tool,1,0
13,67,Female,White,No,1,q,q,3,Black,gun,1,1
13,68,Female,White,No,1,q,q,3,Black,gun,1,1
13,69,Female,White,No,3,q,q,3,White,gun,1,1
13,70,Female,White,No,3,q,q,3,White,gun,1,1
13,71,Female,White,No,1,q,q,3,Black,gun,1,1
13,72,Female,White,No,4,p,p,3,White,tool,1,0
13,73,Female,White,No,4,p,p,3,White,tool,1,0
13,74,Female,White,No,4,p,p,3,White,tool,1,0
13,75,Female,White,No,3,q,q,3,White,gun,1,1
13,76,Female,White,No,3,q,q,3,White,gun,1,1
13,77,Female,White,No,3,q,q,3,White,gun,1,1
13,78,Female,White,No,4,p,p,3,White,tool,1,0
13,79,Female,White,No,1,q,q,3,Black,gun,1,1
13,80,Female,White,No,3,q,q,3,White,gun,1,1
13,81,Female,White,No,4,p,p,3,White,tool,1,0
13,82,Female,White,No,1,q,q,3,Black,gun,1,1
13,83,Female,White,No,1,q,q,3,Black,gun,1,1
13,84,Female,White,No,3,q,q,3,White,gun,1,1
13,85,Female,White,No,3,q,q,3,White,gun,1,1
13,86,Female,White,No,4,p,p,3,White,tool,1,0
13,87,Female,White,No,3,q,q,3,White,gun,1,1
13,88,Female,White,No,2,p,p,3,Black,tool,1,0
13,89,Female,White,No,4,p,p,3,White,tool,1,0
13,90,Female,White,No,2,p,p,3,Black,tool,1,0
13,91,Female,White,No,4,p,p,3,White,tool,1,0
13,92,Female,White,No,4,p,p,3,White,tool,1,0
13,93,Female,White,No,1,q,q,3,Black,gun,1,1
13,94,Female,White,No,4,p,p,3,White,tool,1,0
13,95,Female,White,No,2,p,p,3,Black,tool,1,0
13,96,Female,White,No,3,q,q,3,White,gun,1,1
13,97,Female,White,No,2,p,p,3,Black,tool,1,0
13,98,Female,White,No,1,q,q,3,Black,gun,1,1
13,99,Female,White,No,3,q,q,3,White,gun,1,1
13,100,Female,White,No,3,q,q,3,White,gun,1,1
13,101,Female,White,No,1,q,q,3,Black,gun,1,1
13,102,Female,White,No,1,q,q,3,Black,gun,1,1
13,103,Female,White,No,3,q,q,3,White,gun,1,1
13,104,Female,White,No,3,q,q,3,White,gun,1,1
13,105,Female,White,No,4,p,p,3,White,tool,1,0
13,106,Female,White,No,1,q,q,3,Black,gun,1,1
13,107,Female,White,No,1,q,q,3,Black,gun,1,1
13,108,Female,White,No,1,q,q,3,Black,gun,1,1
13,109,Female,White,No,4,p,p,3,White,tool,1,0
13,110,Female,White,No,1,q,q,3,Black,gun,1,1
13,111,Female,White,No,3,q,q,3,White,gun,1,1
13,112,Female,White,No,1,q,q,3,Black,gun,1,1
13,113,Female,White,No,2,p,p,3,Black,tool,1,0
13,114,Female,White,No,3,q,q,3,White,gun,1,1
13,115,Female,White,No,3,q,q,3,White,gun,1,1
13,116,Female,White,No,2,p,p,3,Black,tool,1,0
13,117,Female,White,No,3,q,q,3,White,gun,1,1
13,118,Female,White,No,2,p,p,3,Black,tool,1,0
13,119,Female,White,No,4,p,p,3,White,tool,1,0
13,120,Female,White,No,1,q,q,3,Black,gun,1,1
13,121,Female,White,No,3,q,q,3,White,gun,1,1
13,122,Female,White,No,2,p,p,3,Black,tool,1,0
13,123,Female,White,No,4,p,p,3,White,tool,1,0
13,124,Female,White,No,4,p,p,3,White,tool,1,0
13,125,Female,White,No,3,q,q,3,White,gun,1,1
13,126,Female,White,No,2,p,p,3,Black,tool,1,0
13,127,Female,White,No,2,p,p,3,Black,tool,1,0
13,128,Female,White,No,1,q,q,3,Black,gun,1,1
13,129,Female,White,No,4,p,p,3,White,tool,1,0
13,130,Female,White,No,4,p,p,3,White,tool,1,0
13,131,Female,White,No,4,p,p,3,White,tool,1,0
13,132,Female,White,No,1,q,q,3,Black,gun,1,1
13,133,Female,White,No,4,p,p,3,White,tool,1,0
13,134,Female,White,No,1,q,q,3,Black,gun,1,1
13,135,Female,White,No,3,q,q,3,White,gun,1,1
13,136,Female,White,No,2,p,p,3,Black,tool,1,0
13,137,Female,White,No,3,q,q,3,White,gun,1,1
13,138,Female,White,No,4,p,p,3,White,tool,1,0
13,139,Female,White,No,3,q,q,3,White,gun,1,1
13,140,Female,White,No,2,p,p,3,Black,tool,1,0
13,141,Female,White,No,1,q,q,3,Black,gun,1,1
13,142,Female,White,No,4,p,p,3,White,tool,1,0
13,143,Female,White,No,4,p,p,3,White,tool,1,0
13,144,Female,White,No,3,q,q,3,White,gun,1,1
13,145,Female,White,No,1,q,q,3,Black,gun,1,1
13,146,Female,White,No,2,p,p,3,Black,tool,1,0
13,147,Female,White,No,4,p,p,3,White,tool,1,0
13,148,Female,White,No,4,p,p,3,White,tool,1,0
13,149,Female,White,No,4,p,p,3,White,tool,1,0
13,150,Female,White,No,3,q,q,3,White,gun,1,1
13,151,Female,White,No,3,q,q,3,White,gun,1,1
13,152,Female,White,No,1,q,q,3,Black,gun,1,1
13,153,Female,White,No,4,p,p,3,White,tool,1,0
13,154,Female,White,No,4,p,p,3,White,tool,1,0
13,155,Female,White,No,1,q,q,3,Black,gun,1,1
13,156,Female,White,No,1,q,q,3,Black,gun,1,1
13,157,Female,White,No,1,q,q,3,Black,gun,1,1
13,158,Female,White,No,1,q,q,3,Black,gun,1,1
13,159,Female,White,No,1,q,q,3,Black,gun,1,1
13,160,Female,White,No,1,q,q,3,Black,gun,1,1
13,161,Female,White,No,2,p,p,3,Black,tool,1,0
13,162,Female,White,No,1,q,q,3,Black,gun,1,1
13,163,Female,White,No,1,q,q,3,Black,gun,1,1
13,164,Female,White,No,2,p,p,3,Black,tool,1,0
13,165,Female,White,No,2,p,p,3,Black,tool,1,0
13,166,Female,White,No,2,p,p,3,Black,tool,1,0
13,167,Female,White,No,1,q,q,3,Black,gun,1,1
13,168,Female,White,No,2,p,p,3,Black,tool,1,0
13,169,Female,White,No,2,p,p,3,Black,tool,1,0
13,170,Female,White,No,1,q,q,3,Black,gun,1,1
13,171,Female,White,No,1,q,q,3,Black,gun,1,1
13,172,Female,White,No,2,p,p,3,Black,tool,1,0
13,173,Female,White,No,2,p,p,3,Black,tool,1,0
13,174,Female,White,No,2,p,p,3,Black,tool,1,0
13,175,Female,White,No,1,q,q,3,Black,gun,1,1
13,176,Female,White,No,2,p,p,3,Black,tool,1,0
13,177,Female,White,No,2,p,p,3,Black,tool,1,0
13,178,Female,White,No,2,p,p,3,Black,tool,1,0
13,179,Female,White,No,1,q,q,3,Black,gun,1,1
13,180,Female,White,No,2,p,p,3,Black,tool,1,0
13,181,Female,White,No,2,p,q,1,Black,tool,1,1
13,182,Female,White,No,1,q,q,3,Black,gun,1,1
13,183,Female,White,No,1,q,q,3,Black,gun,1,1
13,184,Female,White,No,2,p,p,3,Black,tool,1,0
13,185,Female,White,No,2,p,p,3,Black,tool,1,0
13,186,Female,White,No,2,p,p,3,Black,tool,1,0
13,187,Female,White,No,2,p,p,3,Black,tool,1,0
13,188,Female,White,No,2,p,p,3,Black,tool,1,0
13,189,Female,White,No,2,p,p,3,Black,tool,1,0
13,190,Female,White,No,2,p,p,3,Black,tool,1,0
13,191,Female,White,No,2,p,p,3,Black,tool,1,0
14,2,Male,White,No,4,p,p,3,White,tool,1,0
14,3,Male,White,No,3,q,q,3,White,gun,1,1
14,4,Male,White,No,1,q,q,3,Black,gun,1,1
14,5,Male,White,No,4,p,p,3,White,tool,1,0
14,6,Male,White,No,1,q,q,3,Black,gun,1,1
14,7,Male,White,No,1,q,q,3,Black,gun,1,1
14,8,Male,White,No,1,q,q,3,Black,gun,1,1
14,9,Male,White,No,4,p,p,3,White,tool,1,0
